Creativity,Openness to Diverse Cultures,Artistic Interests,Reliability,Attention to Detail,Sociability,Energy Levels,Assertiveness,Compassion,Cooperation,Trust in Others,Altruism,Modesty,Stress Management,Anxiety Levels,Mood Swings,Smoking and Drinking Habits,Cultural Values,LifeStyle Compatibility Score,Interest Match Score,Communication Compatibility,Interaction Potential,Environmental Preference,Core Values Score,Social Engagement Score,Responsibility Score,Openness to Experience Score,Emotional Intelligence Score,Score,Personal Traits and Habits Category_High,Personal Traits and Habits Category_Low,Personal Traits and Habits Category_Medium,Lifestyle and Cultural Preferences Category_High,Lifestyle and Cultural Preferences Category_Low,Lifestyle and Cultural Preferences Category_Medium,max_similarity,mean_top_k_similarity,is_compatible
1,5,3,1,5,1,1,5,1,1,1,1,1,3,1,5,5,1,3.0,3.0,3.0,1.0,3.0,3.0,3.666666666666667,4.333333333333333,5.0,4.0,3.3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9460137998190501,True
1,4,3,2,3,2,3,3,2,3,2,3,2,4,2,3,3,3,2.6,2.5,2.4,2.333333333333333,2.5,2.5,2.666666666666667,3.333333333333333,4.0,3.5,2.833333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9777362607031131,True
3,5,1,1,5,5,5,3,1,1,1,3,5,5,1,5,5,1,1.8,3.0,3.2,2.333333333333333,4.0,1.0,2.333333333333333,2.333333333333333,5.0,3.0,2.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.937074483240156,True
4,1,5,5,5,4,2,5,4,5,5,4,4,1,2,4,5,5,3.6,2.833333333333333,3.2,3.666666666666667,4.5,3.5,4.0,1.333333333333333,2.5,3.0,3.213333333333332,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9875851383111544,True
3,3,3,3,4,3,3,4,4,4,2,1,3,1,3,3,5,5,3.8,3.333333333333333,3.0,1.0,5.0,3.0,2.333333333333333,3.0,3.0,4.0,3.146666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9700125802138165,True
4,3,4,4,4,1,4,3,1,2,2,2,3,4,3,5,4,3,3.8,3.0,2.6,2.666666666666667,4.0,3.0,3.0,2.666666666666667,3.0,3.5,3.123333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9815384637118614,True
3,5,3,1,1,3,4,4,2,3,3,5,2,5,5,5,1,4,4.6,3.666666666666667,3.4,3.333333333333333,3.5,3.5,2.333333333333333,3.333333333333333,2.5,1.0,3.116666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9628148223638888,True
2,3,2,2,2,3,3,4,2,2,2,4,2,2,1,5,3,4,3.8,2.833333333333333,2.6,2.0,3.5,2.5,2.666666666666667,4.0,3.5,3.0,3.04,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9811302384609565,True
4,2,4,4,3,3,4,4,3,4,4,2,4,1,1,5,4,4,4.0,3.0,3.0,2.333333333333333,3.5,3.5,2.666666666666667,2.333333333333333,3.0,3.5,3.083333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9853018669965168,True
3,2,5,3,2,4,4,5,2,2,1,1,2,1,2,5,5,1,3.6,2.833333333333333,3.8,2.0,2.5,2.0,4.0,3.333333333333333,3.5,3.0,3.056666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9739676490206189,True
3,1,5,5,1,3,3,4,2,3,1,3,1,1,1,5,5,4,4.2,4.0,3.0,4.0,4.0,5.0,3.0,1.666666666666667,3.0,3.5,3.536666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9739498129150528,True
2,4,4,2,3,4,2,4,2,4,5,2,3,1,1,4,4,5,4.0,3.5,3.0,3.0,3.5,2.5,3.0,3.666666666666667,3.0,3.0,3.216666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000004,0.983644246618822,True
3,3,4,4,4,3,3,4,2,3,3,2,2,4,1,4,3,4,2.6,3.0,3.4,2.666666666666667,4.5,2.5,2.666666666666667,2.333333333333333,2.5,3.0,2.916666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9838937795085549,True
1,4,2,2,2,2,5,4,2,2,2,2,1,2,2,4,5,5,4.0,3.166666666666667,2.0,3.333333333333333,3.5,3.0,3.0,2.333333333333333,3.5,3.0,3.083333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9778994020330787,True
1,4,4,3,1,2,3,4,5,2,1,4,2,1,1,5,5,5,4.4,3.666666666666667,3.6,3.333333333333333,4.0,2.0,3.333333333333333,3.666666666666667,2.5,3.0,3.35,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9785733929690428,True
1,3,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1.8,1.5,1.6,2.0,2.0,1.5,1.333333333333333,2.0,2.0,2.0,1.773333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.9999999999999994,0.9743961813003761,True
4,3,4,4,3,4,3,4,4,4,4,4,3,3,4,4,4,3,3.6,3.166666666666667,2.8,3.0,3.0,3.0,3.666666666666667,2.666666666666667,3.0,3.0,3.09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.990282110579663,True
4,1,5,3,5,1,5,4,1,3,1,1,1,4,1,3,1,5,2.6,3.666666666666667,3.8,2.333333333333333,5.0,3.0,3.666666666666667,1.0,5.0,4.0,3.406666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9582582245041469,True
3,4,4,3,5,5,3,5,5,5,4,5,4,1,4,5,5,5,4.2,3.666666666666667,3.4,2.333333333333333,4.5,3.0,1.666666666666667,3.333333333333333,4.0,3.0,3.31,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9859985847938247,True
4,3,4,2,1,4,3,4,4,3,2,3,2,1,1,4,4,2,3.4,3.333333333333333,2.8,2.666666666666667,3.0,4.0,2.333333333333333,3.666666666666667,3.5,3.0,3.17,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9832014079008877,True
2,4,4,2,1,2,4,4,2,2,1,3,1,4,4,3,4,2,3.2,2.833333333333333,3.4,3.333333333333333,3.0,2.5,4.0,3.666666666666667,3.0,4.0,3.293333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9746276217595125,True
2,2,2,1,4,4,3,4,2,4,2,2,3,2,2,5,2,4,3.2,2.666666666666667,2.2,3.333333333333333,2.5,4.0,3.333333333333333,3.333333333333333,3.5,3.0,3.106666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9739634796756198,True
1,4,4,2,2,3,4,3,2,3,4,5,4,1,1,5,4,5,3.6,2.666666666666667,2.6,3.333333333333333,4.5,3.0,2.333333333333333,3.333333333333333,2.5,3.0,3.086666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9752361595473982,True
4,3,5,5,2,3,3,4,3,4,3,3,3,1,1,5,5,3,4.0,3.0,4.6,3.666666666666667,4.5,3.0,3.0,2.666666666666667,3.5,3.0,3.493333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9868123876964777,True
1,5,0,1,1,5,1,5,0,4,1,1,1,3,1,3,2,1,2.6,3.333333333333333,3.2,3.666666666666667,4.5,2.5,4.333333333333333,3.333333333333333,3.0,2.5,3.296666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9393468500602342,True
1,5,2,1,2,3,4,4,4,4,2,3,3,3,4,4,3,3,3.6,3.5,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.5,3.76,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9845846263010587,True
1,5,3,1,1,3,3,4,5,1,2,4,3,4,4,2,3,4,2.8,3.666666666666667,3.4,3.666666666666667,3.5,3.5,3.0,3.666666666666667,3.5,4.0,3.47,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9720059323681761,True
3,4,4,3,4,3,3,4,4,3,3,4,4,4,4,4,4,3,3.8,3.333333333333333,3.6,3.666666666666667,4.0,3.5,4.0,3.666666666666667,3.0,3.0,3.556666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999993,0.9928081100350449,True
4,2,4,2,4,3,4,4,4,3,3,4,2,5,1,4,4,2,3.8,3.0,2.8,3.0,2.5,1.5,2.666666666666667,2.333333333333333,3.0,3.0,2.76,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9799333494454989,True
1,3,4,3,3,5,3,4,5,5,5,5,5,5,2,5,4,1,3.8,2.666666666666667,3.2,4.333333333333333,3.5,2.5,3.666666666666667,3.666666666666667,3.5,2.5,3.333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9809862653709887,True
3,3,2,2,3,4,4,5,2,1,1,2,3,4,1,4,4,1,3.8,3.0,2.8,3.333333333333333,2.5,3.5,3.0,3.666666666666667,3.0,2.0,3.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9760826342990226,True
3,3,5,5,1,2,5,5,2,3,3,2,3,1,1,5,5,1,4.2,4.666666666666667,4.8,4.333333333333333,4.0,2.5,2.333333333333333,3.666666666666667,3.0,3.0,3.65,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9739712302191205,True
1,4,2,1,1,5,2,5,5,5,5,4,5,2,5,3,3,5,2.8,3.833333333333333,3.4,4.0,4.5,2.0,3.666666666666667,3.666666666666667,2.0,3.0,3.286666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9850610609892468,True
1,5,3,1,1,5,1,5,5,5,5,5,5,1,1,5,5,5,4.2,4.166666666666667,3.4,3.666666666666667,3.0,3.0,3.333333333333333,3.333333333333333,2.5,3.0,3.359999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9875940752452632,True
4,4,4,4,4,4,4,4,2,5,5,2,2,2,1,5,4,2,4.0,3.0,3.0,2.0,4.0,3.0,2.333333333333333,2.0,3.0,3.0,2.933333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9789224277589641,True
2,4,3,3,1,2,4,4,4,3,3,3,2,1,1,5,2,2,3.8,3.166666666666667,3.2,3.0,3.5,2.5,2.666666666666667,4.0,3.0,3.0,3.183333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9806917540741562,True
1,5,3,1,1,2,3,3,4,3,3,3,3,1,1,5,3,2,2.6,3.166666666666667,3.0,2.666666666666667,3.5,2.5,2.0,3.666666666666667,3.0,3.5,2.96,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9801123639733744,True
3,4,4,3,3,5,3,4,3,4,3,3,3,1,2,4,4,3,3.2,2.5,3.0,3.666666666666667,2.5,2.5,3.333333333333333,3.333333333333333,3.5,3.0,3.053333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.987931901063057,True
4,3,5,3,4,3,2,4,3,3,3,3,3,1,4,5,2,4,3.6,3.666666666666667,3.4,4.0,3.5,3.0,3.333333333333333,2.666666666666667,1.5,3.0,3.166666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9812062333862756,True
4,2,4,3,2,3,4,3,2,2,2,2,2,4,1,5,2,1,3.2,2.833333333333333,3.0,3.0,3.5,3.0,3.0,1.666666666666667,3.5,4.0,3.07,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.976348069972962,True
1,2,3,3,4,3,3,4,4,2,2,3,1,4,5,2,3,3,3.4,3.166666666666667,2.8,3.0,4.5,3.0,2.333333333333333,3.333333333333333,3.0,3.5,3.203333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000004,0.9729824853406829,True
1,5,2,1,1,4,1,5,2,3,3,4,3,3,2,2,2,3,2.6,3.333333333333333,3.2,2.333333333333333,4.0,2.5,2.666666666666667,3.666666666666667,2.0,1.5,2.78,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999991,0.9759624676996241,True
5,2,5,5,4,1,5,2,1,2,1,1,2,2,1,4,5,4,3.4,3.166666666666667,3.0,2.333333333333333,3.5,3.0,3.333333333333333,2.333333333333333,3.5,3.0,3.056666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9860467649817078,True
1,5,3,2,1,2,4,3,1,2,1,1,2,1,1,4,3,4,3.8,3.833333333333333,2.8,2.666666666666667,3.5,3.0,2.666666666666667,4.333333333333333,3.5,3.0,3.31,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9821148412284353,True
3,3,3,3,3,3,4,4,4,2,2,4,3,5,3,4,4,3,3.8,3.166666666666667,3.2,3.666666666666667,4.0,2.0,3.0,2.333333333333333,3.5,3.5,3.216666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9835106089292062,True
2,5,2,1,2,4,1,5,4,4,3,4,2,1,3,5,5,1,3.6,4.166666666666667,3.2,3.666666666666667,3.5,2.5,2.333333333333333,4.0,3.5,2.5,3.296666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9775269890892633,True
3,3,3,4,5,4,3,4,3,5,5,4,4,4,2,4,4,4,3.6,2.833333333333333,3.4,2.666666666666667,3.5,2.5,3.666666666666667,1.666666666666667,3.0,3.0,2.983333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9858747066380161,True
2,4,3,2,3,3,4,4,2,2,2,4,2,1,2,4,4,4,3.0,3.5,2.8,3.666666666666667,4.0,3.5,2.333333333333333,3.0,3.5,3.0,3.23,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9847144698265355,True
4,2,4,4,1,4,3,4,3,3,3,2,1,3,1,3,5,2,3.2,3.5,2.2,2.666666666666667,3.5,3.5,2.333333333333333,3.333333333333333,2.5,3.0,2.973333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9753267375583274,True
4,1,5,0,0,3,3,2,3,1,2,4,1,4,2,4,4,4,3.4,3.166666666666667,2.0,4.0,2.0,3.5,2.666666666666667,1.0,2.5,2.5,2.673333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9380569943288309,True
3,3,2,4,2,4,3,4,2,0,3,4,4,2,2,4,2,4,3.6,3.166666666666667,3.2,3.0,3.0,3.0,3.333333333333333,3.666666666666667,3.5,3.0,3.246666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9744429612247881,True
3,3,5,5,3,3,5,4,1,3,3,3,2,1,3,5,5,3,3.8,3.333333333333333,3.4,2.333333333333333,5.0,3.0,2.666666666666667,2.333333333333333,3.0,3.0,3.186666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9826754625075529,True
1,3,4,2,4,2,4,4,2,4,3,2,2,1,1,4,4,2,3.6,3.166666666666667,3.0,3.0,3.0,3.0,3.333333333333333,3.333333333333333,3.0,3.0,3.143333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9798380777973807,True
1,5,3,2,1,4,2,5,4,5,4,4,4,1,4,5,2,4,4.2,3.5,3.8,3.666666666666667,3.5,2.5,3.333333333333333,4.0,4.0,3.0,3.55,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999996,0.9861364948984874,True
3,4,3,3,2,4,4,5,4,3,3,4,3,1,1,5,4,4,3.6,3.333333333333333,3.6,3.0,4.0,2.0,3.333333333333333,2.333333333333333,3.5,3.0,3.169999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9857857332938188,True
3,3,3,2,3,3,3,5,4,5,5,5,4,5,5,2,2,5,2.0,3.333333333333333,3.0,1.666666666666667,4.0,3.5,3.666666666666667,2.333333333333333,2.0,4.0,2.95,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9737076520889394,True
3,3,4,3,1,1,1,4,3,1,1,2,1,5,1,5,5,1,4.2,3.5,2.8,2.333333333333333,4.5,3.0,3.333333333333333,3.666666666666667,3.5,3.5,3.433333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9696127501035328,True
3,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.72,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.8815697802952738,True
2,3,3,3,4,3,3,4,1,3,3,1,3,1,1,5,5,3,3.4,3.0,3.2,3.0,3.0,2.5,3.333333333333333,2.666666666666667,3.0,2.5,2.96,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9826696007044438,True
1,3,3,2,2,4,2,3,2,1,1,4,1,2,1,4,0,3,3.6,2.666666666666667,3.6,4.0,3.5,3.0,2.666666666666667,2.333333333333333,3.0,3.0,3.136666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.9582989011536351,True
3,2,3,3,3,4,4,4,3,2,2,3,3,3,2,4,4,2,3.2,3.833333333333333,2.6,3.333333333333333,3.0,2.5,2.333333333333333,3.0,3.0,3.5,3.03,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9830853862429885,True
3,4,4,2,3,3,3,3,2,2,2,4,3,1,2,4,4,3,3.6,3.666666666666667,2.8,3.333333333333333,3.5,3.5,1.666666666666667,2.333333333333333,4.0,3.0,3.14,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9819952475780168,True
1,2,4,2,3,5,1,5,5,5,5,5,5,1,1,5,4,2,4.0,3.333333333333333,4.2,5.0,3.5,1.5,4.0,2.333333333333333,2.5,2.0,3.236666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.973890043088848,True
4,2,5,5,5,3,4,1,3,5,5,2,5,1,5,4,2,5,2.4,2.666666666666667,3.4,1.666666666666667,3.5,3.0,3.333333333333333,3.0,2.5,4.0,2.946666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9626813632103157,True
3,3,4,4,3,3,3,3,3,2,2,3,3,2,3,4,4,4,3.8,4.0,3.0,3.333333333333333,5.0,3.0,2.333333333333333,3.666666666666667,3.0,3.5,3.463333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9859462649685249,True
5,4,5,4,4,2,4,3,2,2,2,2,2,1,1,4,5,2,3.2,2.333333333333333,3.2,3.0,4.0,3.0,3.333333333333333,1.666666666666667,3.0,3.5,3.023333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9814695964152771,True
4,3,5,4,3,4,4,4,2,4,4,4,3,2,1,4,4,3,3.2,3.5,3.6,2.666666666666667,3.0,3.0,3.333333333333333,3.0,3.5,3.5,3.23,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.985292989387441,True
3,3,2,2,2,2,3,4,3,3,2,2,2,4,2,4,4,2,3.2,3.0,2.6,3.0,3.5,2.5,2.666666666666667,4.0,3.5,3.0,3.096666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9848448248699262,True
2,3,4,2,3,5,1,5,4,4,4,4,4,4,2,3,3,2,3.0,3.833333333333333,3.2,3.333333333333333,3.5,3.0,2.666666666666667,3.0,2.5,3.5,3.153333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.984425612185605,True
4,3,2,2,4,3,3,4,3,3,3,4,3,2,5,4,3,4,3.0,3.0,3.2,4.0,3.5,3.0,3.333333333333333,3.0,3.0,3.5,3.253333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.982635436403512,True
5,1,5,5,4,4,4,5,4,3,1,2,1,1,2,4,5,2,3.4,3.166666666666667,4.0,3.666666666666667,4.5,2.5,2.666666666666667,2.333333333333333,3.0,3.0,3.223333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9825820803636972,True
3,3,4,4,4,2,4,3,2,3,2,1,2,2,2,4,4,3,3.8,3.0,2.8,2.666666666666667,4.0,3.0,3.333333333333333,3.666666666666667,4.5,3.0,3.376666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999993,0.9864692324617781,True
3,5,3,4,2,3,4,3,1,1,3,3,1,1,3,5,4,4,3.4,3.5,3.8,3.0,4.5,2.0,3.666666666666667,4.0,3.5,3.0,3.436666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9773377989514793,True
1,5,3,1,5,1,2,5,5,5,5,5,1,3,5,1,1,3,3.8,3.166666666666667,2.8,5.0,3.0,2.0,3.666666666666667,2.666666666666667,3.0,3.0,3.21,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000007,0.9512731776807062,True
4,1,5,5,4,3,3,3,3,4,1,5,1,4,1,5,4,1,3.8,3.0,4.0,2.333333333333333,3.0,3.0,3.666666666666667,1.666666666666667,3.0,4.5,3.196666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.9704002618416652,True
3,1,4,3,2,4,3,4,4,4,4,3,3,1,1,5,4,4,3.4,3.666666666666667,3.0,4.0,3.5,3.0,2.0,2.666666666666667,3.0,3.0,3.123333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9849813816807685,True
3,4,3,2,3,4,3,4,2,2,2,3,3,1,2,5,5,2,4.2,3.0,3.2,3.333333333333333,3.5,3.5,2.666666666666667,4.333333333333333,3.5,3.0,3.423333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9864742601496896,True
3,3,3,4,3,5,4,5,1,3,2,1,1,2,1,4,4,1,4.2,3.333333333333333,3.8,3.333333333333333,5.0,2.5,2.666666666666667,2.666666666666667,4.0,3.5,3.5,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9757051700140039,True
1,5,2,1,2,4,2,5,4,2,3,4,3,1,4,2,3,2,4.0,2.166666666666667,3.2,4.666666666666667,1.5,1.5,3.666666666666667,4.666666666666667,3.5,3.0,3.186666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9722900911309698,True
2,5,1,1,1,5,2,4,5,5,5,4,4,4,3,4,3,4,3.4,3.5,3.4,4.0,2.5,3.5,3.666666666666667,3.666666666666667,3.5,3.0,3.413333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9871168895543748,True
3,5,4,2,2,1,4,4,3,5,3,2,3,5,1,5,3,4,4.4,3.0,4.0,3.333333333333333,4.0,2.5,3.666666666666667,4.333333333333333,3.0,3.0,3.523333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9754279918263509,True
3,3,4,2,3,4,2,4,4,1,3,3,4,2,3,4,3,4,2.4,2.833333333333333,3.2,2.333333333333333,2.5,2.0,3.0,3.333333333333333,2.0,3.0,2.66,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9781408167274094,True
3,2,4,4,4,4,3,4,4,2,2,3,1,1,4,5,4,2,4.0,3.166666666666667,3.2,3.666666666666667,3.0,3.0,3.333333333333333,2.666666666666667,3.0,3.0,3.203333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9853797339205773,True
2,4,1,4,5,1,5,1,2,3,1,4,4,2,5,1,1,5,1.8,2.333333333333333,3.2,2.333333333333333,3.0,3.5,3.333333333333333,2.666666666666667,2.0,3.0,2.716666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9453466178299458,True
2,4,4,3,1,1,5,4,2,1,1,2,1,1,1,5,3,4,3.8,2.833333333333333,2.4,1.666666666666667,2.5,3.5,3.0,4.0,3.5,3.5,3.07,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.971193302798004,True
1,4,2,1,2,4,4,5,5,4,2,2,4,1,1,5,4,2,4.2,3.333333333333333,2.0,2.666666666666667,4.5,2.5,2.0,3.666666666666667,3.0,2.5,3.036666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9803470566181774,True
5,2,4,3,3,3,5,3,1,3,3,2,2,2,1,3,4,2,3.0,2.833333333333333,3.0,2.666666666666667,3.5,2.5,3.666666666666667,2.333333333333333,2.0,3.0,2.85,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999993,0.9790766986636227,True
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1733333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.8916195327733076,True
3,2,5,5,5,4,0,5,3,4,3,2,2,5,1,5,5,1,3.6,4.333333333333333,3.6,3.666666666666667,5.0,5.0,2.0,2.333333333333333,3.0,3.0,3.553333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.965478399148475,True
5,3,5,4,4,4,4,4,3,4,4,2,2,2,1,5,4,2,3.4,3.5,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.5,3.14,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000004,0.9840044404096224,True
4,2,3,3,3,1,4,4,1,4,3,4,2,2,2,3,3,2,2.2,3.166666666666667,3.0,3.333333333333333,2.5,4.5,2.333333333333333,2.666666666666667,3.0,3.0,2.97,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9763061324127115,True
5,3,4,3,4,2,4,4,2,3,2,5,3,2,4,4,3,4,3.8,3.166666666666667,2.8,2.666666666666667,5.0,3.0,3.0,3.333333333333333,3.5,4.0,3.426666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9825265473069521,True
1,4,2,1,1,5,1,5,4,4,3,5,4,1,1,5,5,1,4.4,2.666666666666667,3.4,3.666666666666667,4.0,3.0,3.0,4.0,3.5,2.5,3.413333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9820949654202703,True
1,4,3,3,5,4,2,4,4,4,4,4,2,2,3,4,5,4,3.8,3.5,3.2,3.333333333333333,3.5,3.0,3.333333333333333,3.333333333333333,4.0,3.5,3.45,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.9838699196662306,True
1,5,1,1,2,4,3,5,5,4,4,4,5,4,1,4,4,1,3.6,3.0,3.2,3.0,3.0,2.5,3.666666666666667,3.0,3.0,3.0,3.096666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000004,0.9818803715842506,True
2,4,4,2,3,3,3,4,4,2,3,3,2,3,3,4,4,1,3.4,3.333333333333333,3.8,3.333333333333333,3.5,2.5,2.666666666666667,3.333333333333333,3.5,3.5,3.286666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9829714527234913,True
3,3,2,4,3,2,4,3,5,4,2,4,4,2,3,4,4,2,3.6,2.0,2.8,3.333333333333333,3.5,3.0,3.0,2.333333333333333,3.5,2.5,2.956666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9753796768032366,True
4,2,4,4,3,3,3,3,4,4,4,4,3,1,1,5,3,4,3.4,3.5,3.4,3.0,4.0,3.5,3.333333333333333,3.0,2.0,3.0,3.213333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9842314905865376,True
3,2,4,3,3,4,3,4,3,3,3,3,3,1,2,4,4,3,3.6,3.833333333333333,3.6,3.666666666666667,3.0,3.0,2.333333333333333,3.333333333333333,3.0,3.0,3.236666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9885533906991899,True
